source,relation,target
Sikkim,HAS_SYMPTOM,High-Tech Agriculture
Soil Erosion,AFFECTED_BY,Drought
Soil Erosion,AFFECTED_BY,Drought
Buckwheat,GROWN_IN,India
Buckwheat,GROWN_IN,Sikkim
Buckwheat,GROWN_IN,Himalayan Region
Buckwheat,REQUIRES,Phosphorus
Buckwheat,REQUIRES,Calcium
Large Cardamom,GROWN_IN,India
Large Cardamom,GROWN_IN,Sikkim
Mandarin Orange,GROWN_IN,Sikkim
Bean,GROWN_IN,Soil
Bean,GROWN_IN,Sikkim
Garden Pea,GROWN_IN,Sikkim
Radish,GROWN_IN,Jammu And Kashmir
Radish,GROWN_IN,India
Radish,GROWN_IN,Jammu And Kashmir
Radish,GROWN_IN,Sikkim
Radish,GROWN_IN,West Bengal
Radish,GROWN_IN,Bugam Batpora
Radish,GROWN_DURING,Off-Season Vegetables
Telangana,GROWN_IN,Paddy
Telangana,GROWN_IN,Rice
Telangana,GROWN_IN,Cotton
Telangana,GROWN_IN,India
Telangana,GROWN_IN,Groundnut
Telangana,AFFECTED_BY,Climate Change
Telangana,CONTROLLED_BY,Chickpea
Tripura,GROWN_IN,Rice
Tripura,GROWN_IN,India
Tripura,GROWN_IN,Agriculture
Tripura,AFFECTED_BY,Rainfed Agriculture
Rainfed Agriculture,AFFECTED_BY,Droughts
Rainfed Agriculture,AFFECTED_BY,Floods
Rainfed Agriculture,AFFECTED_BY,Floods
Seeds,AFFECTED_BY,Insect
Seeds,REQUIRES,Fertilizers
Seeds,REQUIRES,Cacl2
Seeds,REQUIRES,Cacl2
Seeds,TREATED_BY,Carbendazim
Seeds,TREATED_BY,Chlorpyriphos 20Ec
Seeds,TREATED_BY,Thiram
Seeds,TREATED_BY,Captan
Seeds,TREATED_BY,Metalaxyl
Seeds,AFFECTED_BY,Insect
Seeds,REQUIRES,Fertilizers
Seeds,REQUIRES,Cacl2
Seeds,REQUIRES,Cacl2
Seeds,TREATED_BY,Carbendazim
Seeds,TREATED_BY,Chlorpyriphos 20Ec
Seeds,TREATED_BY,Thiram
Seeds,TREATED_BY,Captan
Seeds,TREATED_BY,Metalaxyl
Lemon,GROWN_IN,Punjab
Lemon,GROWN_IN,India
Lemon,GROWN_IN,Tripura
Lemon,GROWN_IN,Punjab
Lemon,CONTROLLED_BY,Pests
Cashew Nut,GROWN_IN,India
Cashew Nut,GROWN_IN,Tripura
Cabbage,GROWN_IN,Jammu And Kashmir
Cabbage,GROWN_IN,India
Cabbage,GROWN_IN,Tamil Nadu
Cabbage,GROWN_IN,Jammu And Kashmir
Cabbage,GROWN_IN,Tripura
Cabbage,GROWN_IN,West Bengal
Cabbage,GROWN_IN,Budgam
Cabbage,GROWN_IN,Anantnag
Cabbage,GROWN_IN,Polyhouses
Cabbage,GROWN_IN,Tamil Nadu
Cabbage,GROWN_IN,Northern India
Cabbage,GROWN_IN,Slnpv
Cabbage,AFFECTED_BY,Aphids
Cabbage,AFFECTED_BY,P. Brassicae
Cabbage,AFFECTED_BY,Diamond Back Moth
Cabbage,CONTROLLED_BY,Mustard
Cabbage,CONTROLLED_BY,Diamondback Moth
Cauliflower,GROWN_IN,Jammu And Kashmir
Cauliflower,GROWN_IN,India
Cauliflower,GROWN_IN,Tamil Nadu
Cauliflower,GROWN_IN,Jammu And Kashmir
Cauliflower,GROWN_IN,Tripura
Cauliflower,GROWN_IN,West Bengal
Cauliflower,GROWN_IN,Budgam
Cauliflower,GROWN_IN,Anantnag
Cauliflower,GROWN_IN,Polyhouses
Cauliflower,GROWN_IN,Tamil Nadu
Cauliflower,GROWN_IN,Northern India
Cauliflower,GROWN_IN,Bugam Batpora
Cauliflower,AFFECTED_BY,Red Vegetable Mite
Cauliflower,AFFECTED_BY,P. Brassicae
Watermelon,GROWN_IN,Tripura
Watermelon,AFFECTED_BY,Fusarium Wilt
Watermelon,AFFECTED_BY,Fusarium Oxysporum F. Sp. Niveum
French Bean,GROWN_IN,India
French Bean,GROWN_IN,Tripura
Cow Pea,GROWN_IN,Tripura
Gourds,GROWN_IN,Tripura
Uttarakhand,GROWN_IN,Wheat
Uttarakhand,GROWN_IN,Pesticides
Uttarakhand,GROWN_IN,Potato
Uttarakhand,GROWN_IN,Garlic
Uttarakhand,GROWN_IN,Tomato
Uttarakhand,GROWN_IN,Tomatoes
Uttarakhand,GROWN_IN,Peas
Uttarakhand,GROWN_IN,Mustard
Uttarakhand,GROWN_IN,Mushroom
Uttarakhand,GROWN_IN,Agriculture
Uttarakhand,GROWN_IN,Onion
Uttarakhand,GROWN_IN,Organic Fish
Uttarakhand,GROWN_IN,Fresh Water Prawn
Uttarakhand,GROWN_IN,Rapeseed
Uttarakhand,GROWN_IN,Beans
Uttarakhand,GROWN_IN,Cucumbers
Uttarakhand,GROWN_IN,Peppers
Uttarakhand,GROWN_IN,Leafy Greens
Uttarakhand,GROWN_DURING,Micro-Irrigation
Uttarakhand,GROWN_DURING,Micro-Irrigation
Uttarakhand,CONTROLLED_BY,Polyhouses
Uttarakhand,CONTROLLED_BY,Bunds
Uttarakhand,CONTROLLED_BY,Jalkunds
Uttarakhand,CONTROLLED_BY,Low-Cost Mushroom Unit
Uttarakhand,DEPENDS_ON,Institutional Credit
Uttarakhand,DEPENDS_ON,Brackish Water
Uttarakhand,DEPENDS_ON,Institutional Credit
Uttarakhand,REQUIRES,Fpos
Uttarakhand,REQUIRES,Artificial Insemination
Uttarakhand,REQUIRES,Cold Storage
Uttarakhand,REQUIRES,Agri-Logistics
Uttarakhand,REQUIRES,Sampada Yojana
Uttarakhand,REQUIRES,Amar Dhan Amar Chatal
Uttarakhand,REQUIRES,Cage Culture
Uttarakhand,REQUIRES,Pen Culture
Uttarakhand,REQUIRES,Rainwater Harvesting Tanks
Herbal Plants,GROWN_IN,Tripura
Pig,GROWN_IN,Uttarakhand
Poultry,GROWN_IN,India
Poultry,GROWN_IN,Uttarakhand
Poultry,GROWN_IN,West Bengal
Poultry,AFFECTED_BY,Escherichia Coli
Poultry,AFFECTED_BY,Heat Stress
Poultry,AFFECTED_BY,Avian Influenza
Poultry,AFFECTED_BY,Newcastle Disease
Poultry,AFFECTED_BY,Mycoplasma Gallisepticum
Poultry,CONTROLLED_BY,Animal Husbandry
Poultry,PROVIDES,Nutrients
Honey,GROWN_IN,Tripura
Onion,GROWN_IN,Soil
Onion,GROWN_IN,India
Onion,GROWN_IN,North India
Onion,GROWN_IN,Bugam Batpora
Onion,AFFECTED_BY,Thrips
Onion,AFFECTED_BY,Drought
Onion,AFFECTED_BY,Drought
Onion,AFFECTED_BY,Sclerotia
Onion,DEPENDS_ON,Moisture
Onion,DEPENDS_ON,Moisture
Onion,REQUIRES,Phosphorus
Onion,REQUIRES,Nitrogen
Onion,REQUIRES,Nitrogen
Onion,REQUIRES,Phosphorus
Artificial Insemination,CONTROLLED_BY,Cattle
Artificial Insemination,CONTROLLED_BY,Cattle
Artificial Insemination,CONTROLLED_BY,Cattle
Artificial Insemination,REQUIRES,Animal Husbandry
Uttar Pradesh,GROWN_IN,Rice
Uttar Pradesh,GROWN_IN,Bajra
Uttar Pradesh,GROWN_IN,India
Uttar Pradesh,GROWN_IN,Potato
Uttar Pradesh,GROWN_IN,Fertilizers
Uttar Pradesh,GROWN_IN,Pigeon Pea
Uttar Pradesh,GROWN_IN,Soyabean
Uttar Pradesh,GROWN_IN,Deoria
Uttar Pradesh,GROWN_IN,Terai
Uttar Pradesh,GROWN_IN,Southern Plateau
Uttar Pradesh,GROWN_DURING,April
Uttar Pradesh,GROWN_DURING,March
Uttar Pradesh,GROWN_DURING,July
Uttar Pradesh,GROWN_DURING,May
Uttar Pradesh,GROWN_DURING,June
Uttar Pradesh,GROWN_DURING,February
Uttar Pradesh,GROWN_DURING,September
Uttar Pradesh,GROWN_DURING,October
Uttar Pradesh,GROWN_DURING,May
Uttar Pradesh,GROWN_DURING,April
Uttar Pradesh,GROWN_DURING,June
Uttar Pradesh,GROWN_DURING,October
Uttar Pradesh,GROWN_DURING,February
Uttar Pradesh,GROWN_DURING,March
Uttar Pradesh,GROWN_DURING,July
Uttar Pradesh,GROWN_DURING,September
Uttar Pradesh,AFFECTED_BY,Soil Erosion
Uttar Pradesh,AFFECTED_BY,Soil Erosion
Uttar Pradesh,DEPENDS_ON,Soil
Uttar Pradesh,DEPENDS_ON,Irrigation Facilities
Uttar Pradesh,DEPENDS_ON,Rainfall
Uttar Pradesh,DEPENDS_ON,Climate
Uttar Pradesh,DEPENDS_ON,Crops
Uttar Pradesh,DEPENDS_ON,Topography
Uttar Pradesh,DEPENDS_ON,Vegetation
Uttar Pradesh,HAS_SYMPTOM,Salt-Affected Soils
Rapeseed,GROWN_IN,India
Water,AFFECTED_BY,Bacteria
Water,AFFECTED_BY,Fungi
Water,DEPENDS_ON,Agricultural Production
Water,REQUIRES,Paddy
Water,REQUIRES,Rice
Water,REQUIRES,Cotton
Water,REQUIRES,Wheat
Water,REQUIRES,Chickpea
Water,REQUIRES,Sugarcane
Water,REQUIRES,Irrigation
Water,REQUIRES,Fisheries
Water,REQUIRES,Potato
Water,REQUIRES,Crop
Water,REQUIRES,Mustard
Water,REQUIRES,Groundnut
Water,REQUIRES,Fisheries
Water,REQUIRES,Pigeon Pea
Water,REQUIRES,Rapeseed
Water,REQUIRES,Sunnhemp
Water,REQUIRES,Kolinchi
Water,REQUIRES,Daincha
Water,REQUIRES,Wet Dusting
Water,PREVENTED_BY,Pesticide Active Ingredient
Pradhan Mantri Krishi Sinchayee Yojana,AFFECTED_BY,Monsoon
Pradhan Mantri Krishi Sinchayee Yojana,AFFECTED_BY,Monsoon
Pradhan Mantri Krishi Sinchayee Yojana,CONTROLLED_BY,India
Water Productivity,AFFECTED_BY,Rainfall
Water Productivity,DEPENDS_ON,Irrigation
Water Productivity,DEPENDS_ON,Water
Water Productivity,DEPENDS_ON,Water
Water Productivity,REQUIRES,Irrigation
Water-Use Efficiency,DEPENDS_ON,Water
Water-Use Efficiency,DEPENDS_ON,Water
Tur/Arhar,GROWN_DURING,Irrigation
Rapeseed-Mustard,GROWN_IN,Punjab
Rapeseed-Mustard,GROWN_IN,Haryana
Rapeseed-Mustard,GROWN_IN,India
Rapeseed-Mustard,GROWN_IN,Gujarat
Rapeseed-Mustard,GROWN_IN,Madhya Pradesh
Rapeseed-Mustard,GROWN_IN,Rajasthan
Rapeseed-Mustard,GROWN_IN,Uttar Pradesh
Rapeseed-Mustard,GROWN_IN,West Bengal
Rapeseed-Mustard,GROWN_DURING,Rabi
Rapeseed-Mustard,GROWN_DURING,Irrigation
Rapeseed-Mustard,AFFECTED_BY,Irrigation
Rapeseed-Mustard,CONTROLLED_BY,Irrigation
Freshwater,DEPENDS_ON,Agriculture
West Bengal,GROWN_IN,Rice
West Bengal,GROWN_IN,Maize
West Bengal,GROWN_IN,India
West Bengal,GROWN_IN,Potato
West Bengal,GROWN_IN,Groundnut
West Bengal,GROWN_IN,Pigeon Pea
West Bengal,GROWN_DURING,Brackishwater
Drip,CONTROLLED_BY,Sugarcane
Solar Irrigation,CONTROLLED_BY,Sugarcane
Artificial Recharge Structures,CONTROLLED_BY,Sugarcane
Rainfall,REQUIRES,Late Blight
Water Scarcity,AFFECTED_BY,India
Tur,GROWN_IN,Punjab
Tur,GROWN_IN,India
Tur,AFFECTED_BY,Irrigation
Tur,CONTROLLED_BY,Soyabean
Tur,REQUIRES,Irrigation
Dindigul,GROWN_IN,Rice
Tikamgarh,GROWN_IN,Rice
Boro,GROWN_DURING,Rice
Groundwater,AFFECTED_BY,Irrigation
Groundwater,AFFECTED_BY,Irrigation
Groundwater,DEPENDS_ON,Rice
Groundwater,DEPENDS_ON,Irrigation
Groundwater,DEPENDS_ON,Water
Groundwater,DEPENDS_ON,Agriculture
Groundwater,DEPENDS_ON,Water
Groundwater,DEPENDS_ON,Water
Groundwater,DEPENDS_ON,Water
Groundwater,DEPENDS_ON,Agriculture
Groundwater,DEPENDS_ON,Water
Surface Water,DEPENDS_ON,Rice
Surface Water,DEPENDS_ON,Water
Surface Water,DEPENDS_ON,Water
Surface Water,DEPENDS_ON,Water
Surface Water,DEPENDS_ON,Water
Surface Water,DEPENDS_ON,Water
Konkan Belt,GROWN_IN,Rice
Economic Water Productivity,REQUIRES,Irrigation
Farm Harvest Prices,REQUIRES,Paddy
Water Stress,AFFECTED_BY,Cotton
Minimum Support Price,REQUIRES,Fertilizer
Up,CONTROLLED_BY,Chickpea
Moga,GROWN_IN,Punjab
Ludhiana,GROWN_IN,Punjab
Ludhiana,AFFECTED_BY,Brucellosis
Mukatsar,GROWN_IN,Punjab
Sangrur,GROWN_IN,Punjab
Winter,GROWN_DURING,Season
Sprinkler Irrigation,GROWN_IN,Sugarcane
Sprinkler Irrigation,CONTROLLED_BY,Icar
Sprinkler Irrigation,CONTROLLED_BY,Icar
Sprinkler Irrigation,CONTROLLED_BY,Icar
Sprinkler Irrigation,REQUIRES,Groundwater
Sprinkler Irrigation,REQUIRES,Groundwater
Farm Harvest Price,AFFECTED_BY,Bihar
Latur,GROWN_IN,Pigeon Pea
Monsoon,GROWN_DURING,Rice
Monsoon,GROWN_DURING,India
Monsoon,AFFECTED_BY,Irrigation
Monsoon,DEPENDS_ON,Irrigation
Monsoon,DEPENDS_ON,Irrigation
Drip Irrigation,CONTROLLED_BY,Icar
Drip Irrigation,CONTROLLED_BY,Icar
Drip Irrigation,CONTROLLED_BY,Icar
Drip Irrigation,REQUIRES,Groundwater
Drip Irrigation,REQUIRES,Groundwater
Drip Irrigation,PREVENTED_BY,Overhead Irrigation
Drip Irrigation,PREVENTED_BY,Black Fungus
Economic Water Productivity,REQUIRES,Irrigation
Hoshiarpur,GROWN_IN,Punjab
Gurdaspur,GROWN_IN,Punjab
Gurdaspur,GROWN_IN,Punjab
Surface Irrigation,CONTROLLED_BY,Potato
Water Productivity Report,PREVENTED_BY,Irrigation
Surface Irrigation,CONTROLLED_BY,Potato
Micro-Irrigation,CONTROLLED_BY,Nabard
Micro-Irrigation,CONTROLLED_BY,Fertiliser
Micro-Irrigation,CONTROLLED_BY,Icar
Micro-Irrigation,CONTROLLED_BY,Icar
Micro-Irrigation,CONTROLLED_BY,Icar Institutes
Micro-Irrigation,CONTROLLED_BY,Icar
Micro-Irrigation,REQUIRES,Water
Micro-Irrigation,REQUIRES,Water
Micro-Irrigation,REQUIRES,Groundwater
Micro-Irrigation,REQUIRES,Water
Micro-Irrigation,REQUIRES,Water
Micro-Irrigation,REQUIRES,Water
Micro-Irrigation,REQUIRES,Groundwater
Electricity,REQUIRES,Irrigation
Electricity,REQUIRES,Agriculture
Electricity,REQUIRES,Agriculture
Pulse,GROWN_IN,India
Edible Oils,GROWN_IN,India
Edible Oils,CONTROLLED_BY,Yellow Revolution
Oil Palm,GROWN_IN,Andhra Pradesh
Oil Palm,GROWN_IN,India
Oil Palm,GROWN_IN,Tamil Nadu
Oil Palm,GROWN_IN,Maharashtra
Oil Palm,GROWN_IN,Goa
Oil Palm,GROWN_IN,Tamil Nadu
Oil Palm,GROWN_IN,Andhra Pradesh
Oil Palm,GROWN_IN,Maharashtra
Oil Palm,GROWN_DURING,Monsoon
Oil Palm,GROWN_DURING,Rainy Season
Oil Palm,GROWN_DURING,Monsoon
Oil Palm,GROWN_DURING,Summer Months
Oil Palm,AFFECTED_BY,Chlorosis
Oil Palm,AFFECTED_BY,Leaf Malformations
Oil Palm,AFFECTED_BY,Little Leaf
Oil Palm,AFFECTED_BY,Orange Frond
Oil Palm,AFFECTED_BY,Chlorosis
Oil Palm,AFFECTED_BY,Necrosis
Oil Palm,CONTROLLED_BY,Compost
Oil Palm,CONTROLLED_BY,Urea
Oil Palm,CONTROLLED_BY,Borax
Oil Palm,CONTROLLED_BY,Rock Phosphate
Oil Palm,CONTROLLED_BY,Borax
Oil Palm,CONTROLLED_BY,Muriate Of Potash
Oil Palm,CONTROLLED_BY,Mgso4
Oil Palm,CONTROLLED_BY,Epsum Salt
Oil Palm,CONTROLLED_BY,Green Leaves
Oil Palm,DEPENDS_ON,Soil
Oil Palm,DEPENDS_ON,Drainage Channels
Oil Palm,REQUIRES,Irrigation
Oil Palm,REQUIRES,Water
Oil Palm,REQUIRES,Phosphorus
Oil Palm,REQUIRES,Water
Oil Palm,REQUIRES,Nitrogen
Oil Palm,REQUIRES,Potassium
Oil Palm,REQUIRES,Magnesium
Oil Palm,PREVENTED_BY,Drip Irrigation
Oil Palm,PREVENTED_BY,Herbicide
Oil Palm,PREVENTED_BY,Drip Irrigation
Oil Palm,PREVENTED_BY,Ablation
Knolkhol,GROWN_IN,Jammu And Kashmir
Knolkhol,GROWN_IN,J&K
Knolkhol,GROWN_IN,Jammu And Kashmir
Knolkhol,GROWN_IN,Budgam
Knolkhol,GROWN_IN,Anantnag
Knolkhol,GROWN_IN,Bugam Batpora
Knolkhol,GROWN_DURING,Off-Season Vegetables
French Beans,GROWN_IN,Jammu And Kashmir
French Beans,GROWN_IN,Jammu And Kashmir
French Beans,GROWN_DURING,Off-Season Vegetables
Budgam,GROWN_IN,Jammu And Kashmir
Budgam,GROWN_IN,Vegetables
Budgam,GROWN_IN,Jammu And Kashmir
Budgam,DEPENDS_ON,Market Conditions
Anantnag,GROWN_IN,Jammu And Kashmir
Anantnag,GROWN_IN,Jammu And Kashmir
Anantnag,DEPENDS_ON,Market Conditions
Polyhouse,AFFECTED_BY,Seedling
Polyhouse,REQUIRES,Transportation Facilities
Polyhouse,REQUIRES,Packing Material
Polyhouse,REQUIRES,Storage Facilities
Polyhouse,REQUIRES,Quality Seeds
Polyhouse,REQUIRES,Quality Seeds
Off Season Vegetables,GROWN_IN,Jammu And Kashmir
Off Season Vegetables,GROWN_IN,Jammu
Off Season Vegetables,GROWN_IN,Jammu
Off Season Vegetables,GROWN_IN,Jammu
Off Season Vegetables,GROWN_IN,Jammu And Kashmir
Manipur,GROWN_IN,Rice
Manipur,GROWN_IN,India
Human Labour,AFFECTED_BY,Tomato
Human Labour,AFFECTED_BY,Capsicum
Human Labour,AFFECTED_BY,Cabbage
Human Labour,AFFECTED_BY,Cauliflower
Human Labour,AFFECTED_BY,Knolkhol
Human Labour,DEPENDS_ON,Vegetables
Off-Season Vegetables,GROWN_IN,Jammu And Kashmir
Off-Season Vegetables,GROWN_IN,Jammu And Kashmir
Manure,DEPENDS_ON,Coconut
Manure,REQUIRES,Soil
Manure,REQUIRES,Tomato
Manure,REQUIRES,Capsicum
Manure,REQUIRES,Cabbage
Manure,REQUIRES,Cauliflower
Manure,REQUIRES,Knolkhol
2014-15,GROWN_DURING,Vegetables
2014-15,GROWN_DURING,Tomato
2014-15,GROWN_DURING,Capsicum
2014-15,GROWN_DURING,Cabbage
2014-15,GROWN_DURING,Cauliflower
2014-15,GROWN_DURING,Knolkhol
Bullock Labour,AFFECTED_BY,Tomato
Bullock Labour,AFFECTED_BY,Capsicum
Bullock Labour,AFFECTED_BY,Cabbage
Bullock Labour,AFFECTED_BY,Cauliflower
Bullock Labour,AFFECTED_BY,Knolkhol
Rental Value Of Land,AFFECTED_BY,Tomato
Rental Value Of Land,AFFECTED_BY,Capsicum
Rental Value Of Land,AFFECTED_BY,Cabbage
Rental Value Of Land,AFFECTED_BY,Cauliflower
Rental Value Of Land,AFFECTED_BY,Knolkhol
Kashmir,GROWN_DURING,Off-Season Vegetables
Kashmir,GROWN_DURING,Main-Season Vegetables
Kashmir,AFFECTED_BY,Erratic Rainfall
Vegetable Processing Units,CONTROLLED_BY,Polyhouse
Vegetable Processing Units,CONTROLLED_BY,Off Season Vegetables
Quality Seeds,GROWN_IN,Jammu And Kashmir
Quality Seeds,GROWN_IN,Jammu And Kashmir
Quality Seeds,GROWN_IN,Jammu And Kashmir
Quality Seeds,GROWN_IN,Jammu And Kashmir
Packing And Transportation Facilities,CONTROLLED_BY,Off Season Vegetables
Organic Matter,HAS_SYMPTOM,Humus
Organic Matter,HAS_SYMPTOM,Humus
Moong Bean,GROWN_DURING,Kharif
Lentil,GROWN_IN,India
Lentil,GROWN_IN,Kathua
Lentil,GROWN_IN,Champawat
Lentil,GROWN_DURING,Rabi
Lentil,GROWN_DURING,Winter
Lentil,AFFECTED_BY,Helicoverpa Armigera
Lentil,AFFECTED_BY,Aphis Craccivora
Bengal Gram,GROWN_DURING,Rabi
Pea,GROWN_IN,India
Pea,GROWN_DURING,Rabi
Pea,AFFECTED_BY,Pea Mosaic Virus
Sesame,GROWN_IN,India
Sesame,GROWN_DURING,Rabi
Sesame,REQUIRES,Cattle
Sesame,REQUIRES,Cattle
Sesame,REQUIRES,Cattle
Tobacco,GROWN_IN,India
Tobacco,GROWN_IN,U.P.
Tobacco,GROWN_IN,Bengal
Tobacco,AFFECTED_BY,Whitefly
Tobacco,AFFECTED_BY,Lepidoptera
Tobacco,AFFECTED_BY,Brown Spot
Tobacco,AFFECTED_BY,Broom Rape
Tobacco,AFFECTED_BY,Lepidoptera
Tobacco,DEPENDS_ON,"1,000 Mm"
Tobacco,REQUIRES,Black Cotton Soils
Chillies,GROWN_IN,Whitefly
Chillies,GROWN_IN,Tamil Nadu
Chillies,GROWN_IN,U.P.
Chillies,GROWN_IN,Tamil Nadu
Chillies,AFFECTED_BY,Thrips
Chillies,AFFECTED_BY,Muranai Disease
Soyabean,AFFECTED_BY,Water Logging
Soyabean,AFFECTED_BY,Excess Rainfall
Soyabean,AFFECTED_BY,Water Logging
Hopcoms,CONTROLLED_BY,Mango
Hopcoms,CONTROLLED_BY,Banana
Hopcoms,CONTROLLED_BY,Jackfruit
Mallika,GROWN_IN,India
Mallika,GROWN_IN,Karnataka
Mallika,GROWN_IN,Gujarat
Mallika,GROWN_IN,West Bengal
Mallika,GROWN_IN,Usa
Mallika,GROWN_IN,Gujarat
Mallika,GROWN_IN,Japan
Mallika,GROWN_IN,Japan
Mallika,GROWN_IN,Malaysia
Mallika,GROWN_IN,Karnataka
Mallika,GROWN_IN,Gujarat
Mallika,GROWN_IN,European Union
Mallika,GROWN_IN,Uae
Mallika,GROWN_IN,Kuwait
Mallika,GROWN_IN,Singapore
Mallika,GROWN_IN,South Korea
Beans,AFFECTED_BY,Weather
Poly-House Farming,CONTROLLED_BY,Greenhouse Technology
High-Density Planting,REQUIRES,Water
High-Density Planting,REQUIRES,Water
Weather,AFFECTS,Pest
Orchard Crops,GROWN_IN,Pesticides
South-West Monsoon,GROWN_DURING,Rice
South-West Monsoon,GROWN_DURING,Vegetables
Heat Wave,AFFECTED_BY,Sugarcane
Heat Wave,AFFECTED_BY,Vegetables
Heat Wave,AFFECTED_BY,Orchard Crops
Long-Term Irrigation Fund,CONTROLLED_BY,Maharashtra
Gujarat,GROWN_IN,Rice
Gujarat,GROWN_IN,India
Gujarat,GROWN_IN,Fertilizers
Gujarat,GROWN_DURING,Micro-Irrigation
Gujarat,GROWN_DURING,Micro-Irrigation
Gujarat,GROWN_DURING,Brackishwater
Gujarat,HAS_SYMPTOM,Salt-Affected Soils
Drought,AFFECTED_BY,Karnataka
Drought,AFFECTED_BY,Maharashtra
Drought,AFFECTED_BY,Telangana
Drought,AFFECTED_BY,Uttar Pradesh
Drought,CAUSES,Famine
Drought,CAUSES,Famine
Corn,GROWN_IN,Iowa
Corn,AFFECTED_BY,Lepidoptera
Corn,AFFECTED_BY,Lepidoptera
Dussehri Mango,AFFECTED_BY,Storm
Dussehri Mango,AFFECTED_BY,High Speed Winds
Genetically Modified Crops,AFFECTED_BY,Plant Insect Pests
Comprehensive Agriculture Information System,REQUIRES,Soil
Comprehensive Agriculture Information System,REQUIRES,Weather
Urad,GROWN_IN,India
Urad,PREVENTED_BY,Excess Rainfall
Water Logging,AFFECTED_BY,Floods
Water Logging,AFFECTED_BY,Floods
Water Logging,PROMOTES,Pyrilla
Dimond Back Moth,AFFECTED_BY,India
Mango Soft Scale,GROWN_IN,Karnataka
Cassava Mealybug,GROWN_DURING,Summer
Cassava Mealybug,AFFECTED_BY,Cassava
Micro-Irrigation,CONTROLLED_BY,Fertiliser
Micro-Irrigation,CONTROLLED_BY,Icar
Micro-Irrigation,CONTROLLED_BY,Icar
Micro-Irrigation,CONTROLLED_BY,Icar Institutes
Micro-Irrigation,CONTROLLED_BY,Icar
Micro-Irrigation,REQUIRES,Water
Micro-Irrigation,REQUIRES,Water
Micro-Irrigation,REQUIRES,Groundwater
Micro-Irrigation,REQUIRES,Water
Micro-Irrigation,REQUIRES,Water
Micro-Irrigation,REQUIRES,Water
Micro-Irrigation,REQUIRES,Groundwater
Marginal Farmers,DEPENDS_ON,Fragmented Land Holdings
Marginal Farmers,DEPENDS_ON,Small Farmers
Ipm,AFFECTED_BY,Pesticide Application
Ipm,AFFECTED_BY,Pesticide Usage
Ipm,AFFECTED_BY,Pesticide Doses
Ipm,AFFECTED_BY,Pesticide Application
Ipm,DEPENDS_ON,Pest
Ipm,REQUIRES,Pesticide
Yellow Stem Borer,AFFECTED_BY,Rice
Yellow Stem Borer,AFFECTED_BY,Carbendazim
Yellow Stem Borer,AFFECTED_BY,Carbosulfan
Yellow Stem Borer,AFFECTED_BY,Carbofuran
Yellow Stem Borer,AFFECTED_BY,Carbofuran
Yellow Stem Borer,CONTROLLED_BY,Cartap Hydrochloride
Yellow Stem Borer,CONTROLLED_BY,Trichogramma Japonicum
Yellow Stem Borer,CONTROLLED_BY,Monocrotophos
Yellow Stem Borer,CONTROLLED_BY,Chlorpyrifos
Yellow Stem Borer,CONTROLLED_BY,Trichogramma Japonicum
Yellow Stem Borer,CONTROLLED_BY,T Chilonis
Pink Stem Borer,AFFECTED_BY,Rice
Pink Stem Borer,AFFECTED_BY,Malathion
Pink Stem Borer,AFFECTED_BY,Carbaryl
Pink Stem Borer,AFFECTED_BY,Dimethoate
Pink Stem Borer,AFFECTED_BY,Carbofuran
Pink Stem Borer,AFFECTED_BY,Methyl Demeton
Pink Stem Borer,AFFECTED_BY,Neem Seed Kernel Extract
Pink Stem Borer,AFFECTED_BY,Demeton
Bph,AFFECTED_BY,Rice
Paddy Stemborer,GROWN_IN,Sorghum
Paddy Stemborer,GROWN_IN,Cowpea
Paddy Stemborer,GROWN_IN,Lab Lab
Paddy Stemborer,AFFECTED_BY,Trichogramma Japonicum
Paddy Stemborer,CONTROLLED_BY,Chlorpyriphos
Paddy Stemborer,CONTROLLED_BY,Bacillus Thuringiensis Var Kurstaki
Paddy Stemborer,CONTROLLED_BY,Neem Seed Kernel Extract
Paddy Stemborer,CONTROLLED_BY,Tkm 6
Paddy Stemborer,CONTROLLED_BY,Trichogramma Chilonis
Paddy Stemborer,CONTROLLED_BY,Nske
Trichogramma Japonicum,CONTROLLED_BY,Pest
Neem Seed Kernel Extract,CONTROLLED_BY,Pesticide
Neem Seed Kernel Extract,CONTROLLED_BY,Pest
Trichogramma Chilonis,CONTROLLED_BY,Pesticide
Trichogramma Chilonis,CONTROLLED_BY,Chlorantraniliprole
Nske,CONTROLLED_BY,Whitefly
Nske,CONTROLLED_BY,Sucking Pests
Nske,REQUIRES,Neem Oil
Phorate,GROWN_IN,Soil
Phorate,CONTROLLED_BY,Root Grubs
Calocoris Angustatus,AFFECTED_BY,Malathion
Calocoris Angustatus,AFFECTED_BY,Carbaryl
Calocoris Angustatus,AFFECTED_BY,Dimethoate
Calocoris Angustatus,AFFECTED_BY,Carbofuran
Calocoris Angustatus,AFFECTED_BY,Methyl Demeton
Sesamia Inferens,AFFECTED_BY,Cartap Hydrochloride
Sesamia Inferens,AFFECTED_BY,Chlorantraniliprole
Sesamia Inferens,AFFECTED_BY,Phosalone
Sesamia Inferens,AFFECTED_BY,Monocrotophos
Sesamia Inferens,AFFECTED_BY,Chlorpyrifos
Cotton Bollworms,AFFECTED_BY,Cotton
Cotton Bollworms,AFFECTED_BY,Dimethoate
